"Id","SalePrice"
1,209177.891176625
2,181528.692637117
3,223408.497522677
4,140167.521288917
5,250892.128413216
6,143073.501995901
7,306410.471734682
8,200135.118261385
9,129891.044111584
10,117989.219754273
11,129627.708065798
12,345463.953452284
13,143922.656452315
14,278586.845474061
15,156973.44055028
16,132059.770110884
17,149137.272356421
18,90153.1814096997
19,158981.851608745
20,138890.635595988
21,325436.79573193
22,139264.399833426
23,229722.947956291
24,129889.433762781
25,153891.062411402
26,256423.596301883
27,134543.749347991
28,305520.50850177
29,207696.579625792
30,68501.7102288853
31,40050.0472325721
32,149254.229926648
33,180085.967546997
34,165600.099760576
35,277834.126865403
36,309249.857954668
37,145180.853797518
38,152999.434842941
39,109170.175310274
40,82033.2860315088
41,159849.335828423
42,170000.586674552
43,144054.89405915
44,130217.489357636
45,141085.244872293
46,319265.262547308
47,239682.787539209
48,249544.129991317
49,112850.218569163
50,127094.903950734
51,176912.788609638
52,114498.210841187
53,109939.560391606
54,385048.659028441
55,129997.123336638
56,180104.345024362
57,172709.327500349
58,196056.690553839
59,439095.693359406
60,124740.952252284
61,158162.057287262
62,101045.087328721
63,202257.628830915
64,139990.648383489
65,219668.375879564
66,316261.223196546
67,180055.228109004
68,225543.901349853
69,79987.1561906035
70,224905.757314236
71,244206.007427385
72,129387.855122409
73,185290.414233702
74,144773.399010945
75,107417.703619667
76,91049.1838035839
77,135536.155420247
78,126917.096354745
79,136386.741541835
80,110138.214143956
81,193362.194750627
82,153552.122575034
83,244884.667319496
84,126429.286491804
85,168589.822991824
86,259741.832867606
87,174121.34911645
88,164594.475831623
89,84990.4446404996
90,123576.546247429
91,109970.179843002
92,98624.4007652553
93,163374.81188572
94,134070.091285479
95,204851.097980154
96,184835.600152989
97,214083.270073115
98,94841.4558995381
99,82954.8457833704
100,129017.956461499
101,204911.082658689
102,178030.852506784
103,118955.000000055
104,198649.441804455
105,169494.538007711
106,250057.035556353
107,100025.720817781
108,114854.627686063
109,114969.805536355
110,189905.99721902
111,137010.933681711
112,179945.193041078
113,383630.171623667
114,216863.737605562
115,259481.868477396
116,176103.285376594
117,138930.113222116
118,154778.291253009
119,320189.461613179
120,164244.962381114
121,179992.56338915
122,99942.9548568137
123,136179.959421113
124,154019.238946798
125,180806.839452281
126,84505.2723638959
127,127948.266629915
128,86976.400750821
129,154876.038655005
130,150089.531872956
131,225966.960137762
132,243536.660371611
133,151054.498148877
134,219816.746362355
135,179828.022183977
136,174238.457296625
137,143034.756714216
138,171051.800726161
139,230262.519590185
140,230958.809424365
141,115084.001356832
142,259654.901518773
143,165828.621992492
144,204346.516293098
145,124964.444352177
146,129980.759677489
147,104984.427279706
148,222292.30959481
149,141276.030216375
150,115039.011563963
151,122199.284451951
152,372249.682966237
153,190221.931794917
154,234485.385815797
155,124983.275481088
156,79061.912455957
157,109452.790270728
158,269252.172483789
159,254536.575932148
160,319624.745374394
161,162506.171756515
162,412420.24731451
163,220064.463100798
164,103171.159465816
165,151985.223585277
166,127357.46705318
167,190038.07120065
168,325612.817842823
169,183799.211221047
170,227975.230481036
171,128458.10719928
172,215029.416966336
173,238959.968946438
174,163019.803843913
175,184150.114936761
176,242679.98967589
177,211234.679890728
178,172556.381112905
179,501801.246195676
180,100023.431436919
181,176743.646183599
182,200051.155840912
183,119919.078532743
184,199993.928932889
185,126958.255802881
186,474604.978779219
187,173076.357952481
188,135032.601724621
189,153241.109263909
190,286126.129133073
191,314864.843643859
192,184064.08161489
193,192275.062570509
194,130414.47154079
195,126909.10812619
196,148248.726783418
197,312080.136534002
198,235040.850583758
199,104049.97689887
200,275088.981021392
201,140037.783753558
202,171466.156783472
203,111944.784379685
204,149029.502197048
205,109937.778014958
206,180421.006633525
207,143870.508872346
208,140889.745656912
209,276763.095315216
210,144995.303978267
211,98049.6157162338
212,185672.84826299
213,252797.691752135
214,155777.413926842
215,161598.992712261
216,134532.971662562
217,210124.801164598
218,107041.073378434
219,311126.228153331
220,167300.979825003
221,204788.201321572
222,200126.338722745
223,179412.963799214
224,97118.1527783928
225,386921.199965245
226,111856.316255885
227,289495.580368396
228,105776.35229374
229,124922.26338785
230,192483.664822602
231,147852.542022156
232,403287.849725993
233,94409.9189836699
234,128273.499123371
235,216661.977758089
236,89443.499921817
237,185559.026237774
238,194385.572602574
239,317782.270166836
240,113007.133332029
241,262309.311088942
242,110532.277193084
243,78996.4929307907
244,120059.82847446
245,205637.957483813
246,241273.468820707
247,136999.827708131
248,140012.678521907
249,180451.464333877
250,277127.046285521
251,76498.0028333103
252,235015.970981733
253,173184.835352574
254,157997.883138617
255,144837.061740331
256,230014.071670957
257,207717.180436325
258,220110.639306516
259,230894.28241105
260,96864.4306243269
261,176056.938606661
262,276308.169912882
263,151119.769975302
264,130026.384709987
265,73034.1767358079
266,175643.046260305
267,184773.562482841
268,179538.425071133
269,120461.126062337
270,148081.567368746
271,265732.853449513
272,241578.999912632
273,290309.792070461
274,139068.771177748
275,124631.436129974
276,204797.380685944
277,200911.14389073
278,140701.628888528
279,415443.276013868
280,192145.831727789
281,228245.418803182
282,185270.270763869
283,207633.205330483
284,244686.705273191
285,179275.108950161
286,164588.197170411
287,159285.982422946
288,88058.4025735671
289,121940.494185609
290,153466.479818695
291,233031.667212074
292,135933.556954167
293,131017.578045301
294,235040.40227934
295,167151.866460518
296,142621.491270543
297,152015.519984964
298,238945.384432484
299,175100.495628601
