"Id","SalePrice"
1461,129015.428976825
1462,169737.585296928
1463,189282.070290982
1464,191810.946778817
1465,179503.187821268
1466,170198.050891924
1467,175622.608896396
1468,169376.714494398
1469,172709.776845577
1470,129762.939940024
1471,202211.445158692
1472,97920.8957718109
1473,94009.3699960604
1474,152726.895246816
1475,119834.890295358
1476,380036.035566478
1477,254968.210376675
1478,277761.943399524
1479,247158.57056679
1480,516046.784858659
1481,326212.346114366
1482,203593.017515769
1483,162550.382666153
1484,164145.891998426
1485,173258.205885624
1486,193488.509610598
1487,334500.937459513
1488,229124.906189509
1489,209691.976976443
1490,213413.715472045
1491,184810.548747531
1492,93106.2268955149
1493,174329.06081658
1494,287334.17755872
1495,282700.20144095
1496,238891.309125595
1497,176244.440042051
1498,164642.795888643
1499,153527.038981646
1500,150715.702287434
1501,180611.040625997
1502,141917.579248582
1503,303525.509976335
1504,242500.951873947
1505,229437.464830372
1506,190266.477231821
1507,243768.898764296
1508,196879.949918227
1509,167612.364559884
1510,144992.960364294
1511,147806.276067437
1512,175891.50427452
1513,126889.561150628
1514,147859.867946683
1515,186590.871403445
1516,156653.246003283
1517,163955.861709444
1518,132122.371447996
1519,224028.510096548
1520,138410.877076086
1521,142476.793889632
1522,162955.355825014
1523,114824.333655968
1524,126311.134600895
1525,125372.618043302
1526,106422.753195652
1527,107842.236937598
1528,144863.063588986
1529,147873.023605504
1530,159240.959513819
1531,93913.854745283
1532,95088.7796925376
1533,140959.683281442
1534,123033.385035803
1535,162570.969505296
1536,108246.051827262
1537,63814.6402322526
1538,154303.947029116
1539,190298.480116712
1540,80398.0173579213
1541,146530.38234622
1542,134549.971791288
1543,226022.432189624
1544,71943.2857266067
1545,88955.3963727924
1546,125950.264966258
1547,129372.794474806
1548,132524.640724072
1549,110216.857590062
1550,129271.47869629
1551,118453.540223034
1552,136065.004583653
1553,165643.368913073
1554,114077.220012982
1555,177668.097833099
1556,92238.2516080238
1557,96946.6473234407
1558,88671.9053815996
1559,77103.3062196826
1560,132151.172311898
1561,137102.103318126
1562,124848.00790265
1563,119238.317385019
1564,147423.653307773
1565,140482.375374339
1566,230627.094680138
1567,68246.2073525035
1568,232266.911344664
1569,136335.059271962
1570,138504.078534639
1571,118876.388402425
1572,145882.736315452
1573,250836.283865114
1574,98250.2413670927
1575,209955.589210064
1576,232729.15434724
1577,201634.40327633
1578,141684.956694271
1579,150257.938895795
1580,194624.325165191
1581,151258.328826805
1582,127856.53259482
1583,309912.252041433
1584,227718.115933528
1585,142832.51912728
1586,67363.4173174157
1587,89927.3568499993
1588,157822.024670194
1589,87942.555364139
1590,132108.761487851
1591,97856.6124361206
1592,117216.862784006
1593,121498.999602619
1594,130729.74270294
1595,107783.895326577
1596,247359.336737665
1597,187147.757287481
1598,204624.342312483
1599,166372.212588018
1600,169433.928297417
1601,62538.2975513329
1602,110280.649059107
1603,81352.3935906617
1604,265739.897583528
1605,239531.471831021
1606,174889.741317648
1607,156894.133885022
1608,214702.972139154
1609,205274.307054266
1610,166053.491484623
1611,140341.186622656
1612,167032.525305615
1613,164699.046994269
1614,121057.195386834
1615,81978.0422481328
1616,70516.3256730221
1617,87155.3699040071
1618,129643.102514974
1619,139458.626715621
1620,152745.55654185
1621,140565.063092484
1622,145091.020970252
1623,274109.004304403
1624,211680.580012843
1625,120185.147713439
1626,157149.535270779
1627,186840.126811807
1628,270553.262353161
1629,175597.1152384
1630,370970.34051464
1631,219680.797990245
1632,242116.697526223
1633,162704.987473492
1634,188447.889811763
1635,179909.74135623
1636,153087.225125141
1637,192112.021915051
1638,176392.815471759
1639,175224.296374008
1640,253427.586847414
1641,176014.5221577
1642,231104.834536819
1643,235462.23388154
1644,242929.819297112
1645,189289.861411967
1646,159854.996120943
1647,150703.842972315
1648,137974.562528557
1649,145039.294242068
1650,113932.186682174
1651,124180.961008593
1652,92190.146405824
1653,93661.6018499055
1654,154329.393905479
1655,146537.607631032
1656,145304.366349986
1657,157744.450496701
1658,147111.346186099
1659,128074.116055347
1660,149048.945548498
1661,449428.567606137
1662,410457.982400576
1663,395102.736595178
1664,501794.646273749
1665,337848.268093549
1666,329574.868969947
1667,402108.26138052
1668,326375.342344275
1669,288454.143311253
1670,375366.467869534
1671,267598.146870319
1672,467002.021717166
1673,292519.620198636
1674,253463.701795752
1675,180698.198304126
1676,189964.736646871
1677,232965.913043198
1678,468962.652388217
1679,384730.845032012
1680,381002.062208694
1681,259696.053074641
1682,305461.652439259
1683,171658.776000069
1684,170042.06077302
1685,176576.186600183
1686,168531.678589096
1687,164946.555511708
1688,192012.1013823
1689,194778.851305728
1690,192148.657566417
1691,175866.163945758
1692,269802.656721605
1693,163631.247315046
1694,181843.741780508
1695,163991.41370542
1696,272519.858634793
1697,163224.531463752
1698,374664.374665001
1699,331733.92792783
1700,258170.293290865
1701,261037.326239115
1702,258493.055548739
1703,255798.261450767
1704,283188.36178518
1705,233283.627506184
1706,436733.297309371
1707,226923.249690834
1708,208005.185775534
1709,276243.329758404
1710,223228.11765326
1711,253707.977921423
1712,243087.033997903
1713,279036.956799493
1714,225828.233037425
1715,217911.557418444
1716,175905.168473148
1717,175207.588912497
1718,133937.412441749
1719,192336.222252449
1720,245452.215078351
1721,170132.155448264
1722,127752.990849509
1723,159170.113966669
1724,209285.536311224
1725,239028.923654635
1726,180744.628464161
1727,153981.64290223
1728,180761.586317721
1729,171524.597306095
1730,158939.069917625
1731,119568.037646299
1732,128347.601240004
1733,111743.799512483
1734,120392.620930851
1735,137436.445222013
1736,112765.437295578
1737,334156.718924823
1738,228502.166767808
1739,257160.558469023
1740,206550.14910207
1741,190036.399408431
1742,177097.73727106
1743,177028.219724153
1744,313764.74066047
1745,224243.027405747
1746,170160.526693379
1747,219928.29237095
1748,231258.114727504
1749,154614.83659609
1750,130610.293780283
1751,232727.070214622
1752,116575.636645051
1753,146560.847539872
1754,189438.786919876
1755,170757.606322803
1756,123992.814060264
1757,119236.96623684
1758,140495.972548174
1759,157856.083418785
1760,171006.836611567
1761,129664.606747356
1762,177021.772004835
1763,175276.940217386
1764,120407.394030028
1765,174203.629460016
1766,164530.675315308
1767,195324.324818515
1768,151093.261933494
1769,174498.105893368
1770,153556.100683423
1771,120388.474568979
1772,138707.376160213
1773,132174.503505183
1774,119841.686608687
1775,144819.62581542
1776,125881.716956368
1777,117302.735918396
1778,141162.905049043
1779,109640.571988565
1780,189982.181463122
1781,121718.763491375
1782,88921.7778024686
1783,139488.641602296
1784,107079.43251798
1785,124645.631956964
1786,127683.180827681
1787,159733.31959316
1788,53977.4273435272
1789,101662.820758926
1790,69743.4091311776
1791,171127.45260377
1792,163126.858697415
1793,128540.395541262
1794,146266.131182143
1795,138269.489907168
1796,125359.368004654
1797,104625.830836409
1798,122960.464594084
1799,114371.201966436
1800,126771.510793031
1801,134163.19589281
1802,124740.648981424
1803,145171.007716045
1804,146811.073869198
1805,133753.546664252
1806,118190.415464505
1807,122303.237323585
1808,123710.745937913
1809,122616.345840637
1810,146917.805820176
1811,89325.8949420477
1812,102816.551185752
1813,128716.429406738
1814,91230.7968082517
1815,50298.0833656727
1816,96260.9797134191
1817,109191.243222047
1818,148015.404017795
1819,129934.507136159
1820,63656.6013161774
1821,97380.9205089842
1822,150831.687506175
1823,40597.8564349902
1824,128842.769452801
1825,126028.717082551
1826,100780.916249917
1827,102538.081309566
1828,126857.262575086
1829,105051.76690851
1830,147991.847862465
1831,158735.440984657
1832,78038.1581769554
1833,130718.02907567
1834,122211.906600316
1835,121368.077553698
1836,130692.644922284
1837,77020.9975153556
1838,127521.359415388
1839,84111.8014031152
1840,167270.917926472
1841,146444.593511359
1842,77287.3020832756
1843,121628.685126101
1844,136362.748407508
1845,140497.384142782
1846,156814.77893129
1847,175821.462173841
1848,54207.1128051542
1849,114418.225284461
1850,112494.48172717
1851,164786.144372518
1852,120035.344291704
1853,128519.750409069
1854,170821.666185826
1855,128353.600197891
1856,219221.227634642
1857,167613.377123179
1858,139640.157645876
1859,119984.132698343
1860,156409.136004935
1861,120097.106718245
1862,287186.44113275
1863,277798.345854845
1864,277853.168443677
1865,321136.166653217
1866,329316.96706038
1867,228829.267415563
1868,297537.470724395
1869,207491.888975332
1870,234395.31344262
1871,238956.989931392
1872,171032.196783301
1873,244429.731720049
1874,142024.024055915
1875,197386.2115296
1876,189490.981539871
1877,220874.09670816
1878,209235.54476632
1879,134813.228009546
1880,135672.345836779
1881,234604.311503831
1882,246509.315916535
1883,200781.947496638
1884,216401.630892731
1885,242159.445534444
1886,285516.693107468
1887,210321.270325351
1888,253731.873947338
1889,159213.830409933
1890,121355.905927122
1891,144413.54067821
1892,105214.455950879
1893,128324.006772654
1894,123788.204295323
1895,140457.995526804
1896,128945.602923654
1897,105527.838837709
1898,104796.077092209
1899,159640.192561089
1900,146346.43727465
1901,176624.564092775
1902,149802.33640515
1903,217096.633338233
1904,139177.732920175
1905,190345.166183928
1906,182919.082324221
1907,192644.564014719
1908,105390.456091558
1909,132142.999406868
1910,115963.578616619
1911,203327.147934691
1912,311291.209341564
1913,149600.353561885
1914,72563.3544643637
1915,332158.9318035
1916,62740.994190012
1917,270146.474162068
1918,144669.16420668
1919,169196.384997975
1920,136417.47214092
1921,436655.781610512
1922,333747.008946376
1923,225719.9846256
1924,232151.452289773
1925,205672.282489953
1926,418109.693404275
1927,141363.812624707
1928,140887.813471715
1929,126804.17309574
1930,125946.283337199
1931,144276.59588398
1932,144904.367660507
1933,191443.05760078
1934,177739.763427247
1935,174718.48543075
1936,187729.279172341
1937,175772.956074557
1938,170843.468085023
1939,232618.147146361
1940,172545.458736333
1941,177674.870568466
1942,189677.610136211
1943,195136.44560345
1944,341139.21408491
1945,398369.829147639
1946,131711.730623922
1947,331959.905574527
1948,166772.35114274
1949,245684.179315328
1950,185113.868674682
1951,261469.611768221
1952,197487.219402696
1953,165756.630324503
1954,177712.483889818
1955,139494.317168499
1956,295801.960032744
1957,148839.989273896
1958,294354.292530972
1959,140920.585504292
1960,120759.768924831
1961,118178.371503699
1962,94651.9416585914
1963,101767.978223636
1964,108243.749714815
1965,147365.751351949
1966,145533.39761694
1967,276622.458122353
1968,435867.889504773
1969,417989.463578701
1970,440927.402784873
1971,485570.907725966
1972,382003.25342442
1973,254074.431949331
1974,316622.332100957
1975,476534.398736569
1976,273156.510165484
1977,363759.907045116
1978,387892.525665471
1979,337654.750380007
1980,192319.312241167
1981,371535.416695924
1982,229723.766340444
1983,216417.300592291
1984,166888.81005323
1985,215181.666550832
1986,210406.202606181
1987,183191.057791878
1988,177560.631853058
1989,195561.313521327
1990,220200.9592668
1991,259261.597747208
1992,212351.242676081
1993,170582.186023917
1994,237861.280440994
1995,186320.286825596
1996,244673.267484255
1997,309083.656751008
1998,347622.301509902
1999,264753.319986583
2000,314652.045470967
2001,263197.290371801
2002,256417.257143179
2003,269688.248217341
2004,277803.718452918
2005,224514.173217014
2006,234481.271339029
2007,242610.356560779
2008,227334.14624982
2009,187879.617531689
2010,187976.189488988
2011,147489.696141859
2012,178423.623463747
2013,181034.280693271
2014,179742.578407991
2015,206945.302289052
2016,198611.246011493
2017,196485.35911893
2018,121015.568136844
2019,129498.546429451
2020,107700.656611342
2021,108882.962782253
2022,175452.404903514
2023,128266.072233033
2024,245411.744752439
2025,385970.583617864
2026,175507.348738057
2027,156339.99022476
2028,148082.195781067
2029,170499.122618779
2030,267092.882778536
2031,230340.573748528
2032,258891.55255677
2033,253061.423149238
2034,155478.157508913
2035,221549.79366753
2036,185253.232744589
2037,187626.052235138
2038,271718.905210232
2039,222108.445851075
2040,313416.138358077
2041,306911.476684713
2042,208595.858105876
2043,174272.596968307
2044,164479.207868307
2045,222676.955680861
2046,141330.789414058
2047,149928.383247811
2048,144758.536311495
2049,128224.077028817
2050,185496.796689539
2051,109035.169536961
