"Id","SalePrice"
1461,121197.032066519
1462,150833.744228737
1463,174028.636434726
1464,191384.526413984
1465,192779.275762845
1466,179013.732870996
1467,178552.426238943
1468,170763.187230878
1469,194391.181465827
1470,122654.155542592
1471,175962.359767547
1472,103550.664377558
1473,98660.0007249958
1474,147898.499268703
1475,114294.711756543
1476,383823.806042857
1477,257273.200410358
1478,294184.039251151
1479,288216.128903664
1480,467949.950326769
1481,335120.484074123
1482,214004.459711651
1483,177327.844000937
1484,168313.658903228
1485,186950.03435805
1486,201848.900568449
1487,334324.689320871
1488,230763.912779442
1489,202966.397632882
1490,228400.162838135
1491,195504.709999241
1492,103697.106950375
1493,196127.371272493
1494,298308.92299524
1495,286428.078115014
1496,247180.560143956
1497,179578.507116394
1498,163844.932182563
1499,159657.012904016
1500,160610.002497707
1501,183395.57906141
1502,160349.638524858
1503,286132.236826757
1504,236607.386704157
1505,227285.640146691
1506,194377.116603402
1507,246724.940893112
1508,205506.664455327
1509,167415.452894352
1510,146024.18809833
1511,145895.623931931
1512,162250.698492936
1513,156323.141139713
1514,166275.422762424
1515,203887.134142075
1516,162992.396351431
1517,164761.921664109
1518,125222.094241488
1519,215426.386835608
1520,130979.742534964
1521,131062.070025457
1522,173754.223235551
1523,114491.951248986
1524,132454.005155277
1525,117973.192624028
1526,124909.02838453
1527,109987.068644225
1528,138476.175058217
1529,145774.030289835
1530,184970.816185093
1531,137162.838377027
1532,102988.014213274
1533,144979.865577423
1534,124073.395771739
1535,141192.684970164
1536,111779.976301438
1537,55879.3041240765
1538,169658.916746852
1539,211369.115260908
1540,122440.944498571
1541,160491.578593699
1542,137269.853076027
1543,194389.227756525
1544,86433.1485981909
1545,125018.405587499
1546,140602.148668469
1547,125465.030857947
1548,145243.42411896
1549,123194.527645864
1550,137901.673963577
1551,123619.641156604
1552,143225.267784732
1553,153197.905811271
1554,116336.599986735
1555,172868.207326734
1556,107493.293683877
1557,119779.560654345
1558,107404.154167093
1559,101302.874962761
1560,130463.145858748
1561,135487.461140969
1562,123823.763352661
1563,123683.680437652
1564,154204.116468796
1565,157755.95495061
1566,238977.760288955
1567,84263.2830479646
1568,231586.453626418
1569,145060.601062356
1570,142455.665004415
1571,118217.438059137
1572,145950.012349407
1573,236268.137512174
1574,123724.464457021
1575,226642.367278913
1576,244179.781508236
1577,194276.75732942
1578,162257.699702641
1579,146410.550449839
1580,190607.292636735
1581,144423.520643695
1582,131681.333491016
1583,297310.186671588
1584,227442.109041334
1585,142436.579866886
1586,50643.6536360612
1587,100127.411969539
1588,146426.753286415
1589,99844.1621183183
1590,133054.912880302
1591,98830.1096468862
1592,135171.19765631
1593,128528.734993144
1594,150455.993291877
1595,120282.252097596
1596,226515.427098593
1597,197591.5924745
1598,207843.96947233
1599,184506.360216379
1600,182322.731892194
1601,53990.3452801209
1602,121273.614494817
1603,75227.6935780573
1604,274544.004078101
1605,240473.780407888
1606,166022.894732129
1607,168103.85737604
1608,212944.01481129
1609,186376.296333917
1610,151399.961336693
1611,149813.416068396
1612,170196.567597275
1613,166280.478165148
1614,126068.943666278
1615,89773.2113469215
1616,69141.2531560983
1617,80042.1663814813
1618,120998.925387564
1619,137943.915448904
1620,178947.784189355
1621,134223.753216567
1622,150209.260803247
1623,266081.055287616
1624,197242.501178529
1625,122950.210199636
1626,171149.592096404
1627,183960.366519129
1628,279037.2552771
1629,185564.111441091
1630,335986.868497305
1631,223221.26062322
1632,234789.014404332
1633,176328.165356481
1634,192079.010091626
1635,178627.608023675
1636,157294.019357862
1637,182824.728735114
1638,200651.717013205
1639,185169.96492862
1640,236987.662016391
1641,183200.479742712
1642,240270.800190674
1643,218147.049353383
1644,231383.429643483
1645,197291.032049235
1646,158623.724315449
1647,165716.967660433
1648,139790.549660123
1649,135783.432625792
1650,124477.936681006
1651,119024.475619712
1652,102972.990094651
1653,107872.642989622
1654,145837.171225974
1655,142360.902442526
1656,143850.597320539
1657,150157.603828202
1658,149392.86512417
1659,121729.977488644
1660,150356.606962915
1661,425910.356800062
1662,382235.350724327
1663,360813.853507335
1664,473206.657984424
1665,304564.72659787
1666,325812.420337929
1667,351056.761453336
1668,331288.316140328
1669,303609.20336903
1670,332055.791085924
1671,269464.705475909
1672,438929.760662322
1673,301473.678285583
1674,266936.476133132
1675,197916.684801656
1676,210275.274740666
1677,210335.827944774
1678,434964.31075067
1679,382687.227877271
1680,341279.337278083
1681,258140.536715439
1682,312886.465012078
1683,196652.919481581
1684,177062.440096475
1685,176325.441012484
1686,171766.781647008
1687,167945.201368974
1688,196164.702777301
1689,197668.789320432
1690,195925.047073596
1691,184156.225759616
1692,261956.839688772
1693,173939.657449317
1694,184686.958722907
1695,175750.676071708
1696,268051.265690018
1697,180420.365547095
1698,350894.706576734
1699,327886.711473234
1700,265410.714156401
1701,268721.1924931
1702,241248.924355114
1703,234736.421482794
1704,280003.220759102
1705,244475.024872173
1706,402992.359678785
1707,221099.405327273
1708,210428.097478897
1709,276447.588184494
1710,235526.083785499
1711,274181.377518615
1712,252697.463632107
1713,262683.971706125
1714,220089.288745551
1715,205455.833190429
1716,184283.673542795
1717,170476.265210015
1718,139468.815907454
1719,218349.468230688
1720,256405.79234277
1721,162558.087787881
1722,120725.246442676
1723,154094.487283241
1724,207075.165733099
1725,236453.969262461
1726,195320.445393949
1727,163726.283555256
1728,165659.055810765
1729,162344.523555545
1730,178446.441150773
1731,122524.955627166
1732,124343.895916349
1733,115967.650527117
1734,127462.180403538
1735,118486.900224507
1736,105251.383442952
