"Train","SalePrice","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","Remodeled","RecentRemodel","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","HeatingScale","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","MSZoningRL","MSZoningRM","AlleyNone","LotShapeIR1","LotShapeReg","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigInside","NeighborhoodCollgCr","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNAmes","NeighborhoodNridgHt","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSomerst","Condition1Feedr","Condition1Norm","BldgType1Fam","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1Story","HouseStyle2Story","RoofStyleGable","RoofStyleHip","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd.Sdng","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ExterQualGd","ExterQualTA","ExterCondGd","ExterCondTA","FoundationBrkTil","FoundationCBlock","FoundationPConc","BsmtQualEx","BsmtQualGd","BsmtQualTA","BsmtCondTA","BsmtExposureAv","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType2Unf","HeatingQCEx","HeatingQCGd","HeatingQCTA","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalSBrkr","KitchenQualEx","KitchenQualGd","KitchenQualTA","FunctionalTyp","FireplaceQuGd","FireplaceQuNone","FireplaceQuTA","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNone","GarageFinishFin","GarageFinishNone","GarageFinishRFn","GarageFinishUnf","GarageQualNone","GarageQualTA","GarageCondNone","GarageCondTA","PavedDriveN","PavedDriveY","FenceMnPrv","FenceNone","SaleTypeNew","SaleTypeWD","SaleConditionAbnorml","SaleConditionNormal","SaleConditionPartial"
1,12.247694320221,0.425462192092914,-0.0489369312507883,-0.103660542328628,0.646072701065301,-0.507197300592036,1.04607836558577,0.896679295379751,1.22246022284227,0.783434017259493,-0.3252127614345,0.0191164607786769,-0.777068960816475,1.19667047343491,0.564590825718983,1.08714781758737,-0.251501295144843,0.781231961533791,1.23238772066244,0.169897979034312,0.986680313410323,-0.924152871064208,0.989119786970779,0.306987166275694,0.349303767929122,-0.944964561810673,-1.55191763550789,0.157618523517916,1.03962726923151,-0.177824071293935,0.270486633799649,0.263540476637721,-0.978662784568634,0.738808483359377,0.885467614878244,0.488792811702139,-0.546130993844684,1.17208222475334,-0.571582207070892,-0.397573368499333,0.767897911061607,0.754985888079402,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,-0.957234524218994,1.15450273100506,1.23296569855737,-0.933196337106622,-0.299936162910924,-1.15450273100506,-1.23296569855737,0.957234524218994,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,-0.288946913438055,-0.0374060937345639,-0.302641121045126,0.885467614878243,-0.0898561067546643,0.573835880712301,-1.04607836558577,-0.157618523517851,-0.886856646302551,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,12.109010932687,-1.12435421828992,0.569696316156951,0.146545834605058,-0.0631737127781041,2.18790388950776,0.154737490652949,-0.395536420884292,-0.793325290666826,0.892595110134472,0.0145883378473003,0.347082874716423,0.424899195892721,-0.86346176331678,-0.370191808640465,-0.818788806759497,3.88819026609115,0.781231961533791,-0.756191470389888,0.169897979034312,-0.287708994043098,0.623524828669827,-0.00938797215577133,0.306987166275694,-0.0589812900216317,1.25399668210155,-0.446848296254142,-0.60285828664507,-0.683639056087498,-0.177824071293935,0.270486633799649,0.263540476637721,0.681897185295254,-0.77140297527229,0.885467614878244,0.488792811702139,1.95175276386825,0.690004161620325,-0.571582207070892,-0.397573368499333,0.767897911061607,0.754985888079402,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,1.04431818079193,-0.865877048253794,-0.810774718301778,-0.933196337106622,-0.299936162910924,0.865877048253794,0.810774718301778,-1.04431818079193,1.1173256208531,0.431881285615635,0.309998787886891,1.08309286911191,-0.288946913438055,1.03306829461045,-0.302641121045126,0.885467614878243,0.097855497542233,-0.360303610554271,-0.154737490652949,0.602858286645135,0.357635224019278,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,12.3171666930358,0.425462192092914,0.0854932690718656,0.457557038694744,0.646072701065301,-0.507197300592036,0.98005311559075,0.848819454036639,1.15017497762078,0.658421786507987,0.240792854875087,0.0800251685689622,-0.553808442921375,1.20092357336847,0.6983950238005,1.08714781758737,-0.251501295144843,0.781231961533791,1.23238772066244,0.169897979034312,-0.287708994043098,0.623524828669827,0.915156249257701,0.306987166275694,0.627679943804636,-0.944964561810673,1.02657748941752,0.157618523517916,1.03962726923151,-0.177824071293935,0.270486633799649,0.263540476637721,0.681897185295254,0.738808483359377,0.885467614878244,0.488792811702139,0.559200177399555,1.17208222475334,-0.571582207070892,-0.397573368499333,0.767897911061607,-1.3240743074902,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,-0.957234524218994,1.15450273100506,1.23296569855737,1.07121875341158,-0.299936162910924,-1.15450273100506,-1.23296569855737,0.957234524218994,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,-0.288946913438055,-0.0374060937345639,-0.302641121045126,0.885467614878243,0.436483872170915,0.707548019696195,-0.98005311559075,-0.157618523517851,-0.838991574367096,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,11.8493977015914,0.642923125064627,-0.287413292572119,0.136306039035787,0.646072701065301,-0.507197300592036,-1.85903263419529,-0.682695468942969,-0.793325290666826,0.387325211254777,0.357449717806527,-0.0858127994294661,-0.418803188281884,1.15952145066452,0.577161068983645,1.08714781758737,-0.251501295144843,-1.02718682967726,-0.756191470389888,0.169897979034312,0.349485659683612,0.623524828669827,0.804210942688085,1.61898649037343,0.785426443467427,-0.944964561810673,-1.55191763550789,-1.36333509680806,-0.683639056087498,-0.177824071293935,0.270486633799649,0.263540476637721,1.23541717524988,0.738808483359377,-0.158425748542432,-0.279176684543067,-0.546130993844684,0.690004161620325,-0.571582207070892,-0.397573368499333,-1.30181030905735,-1.3240743074902,0.336501866318701,0.303987584187034,1.65715737565025,0.324387263187496,-0.957234524218994,1.15450273100506,-0.810774718301778,1.07121875341158,-0.299936162910924,-1.15450273100506,0.810774718301778,0.957234524218994,-0.894687634711488,-2.31465787061974,0.309998787886891,-0.922965560417067,3.45965771023165,1.03306829461045,-0.302641121045126,-0.158425748542432,0.10118622161703,0.586397475479618,1.85903263419528,1.36333509680812,0.596960583696553,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,12.4292161968444,0.425462192092914,0.715059974603546,0.922471268395529,1.35531911490871,-0.507197300592036,0.947040490593238,0.753099771350413,1.44283454219623,0.75832540567846,0.305573492637501,0.264871031974711,0.123640920833023,1.26052301186411,1.3370884140709,1.08714781758737,-0.251501295144843,0.781231961533791,1.23238772066244,1.38541807903715,1.62387496713703,0.623524828669827,0.878174480401162,1.61898649037343,1.68550941213159,1.08513215173955,2.13164682867127,0.157618523517916,1.03962726923151,-0.177824071293935,0.270486633799649,0.263540476637721,0.681897185295254,0.738808483359377,0.885467614878244,0.488792811702139,1.34344512408007,1.17208222475334,-0.571582207070892,-0.397573368499333,0.767897911061607,-1.3240743074902,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,1.04431818079193,1.15450273100506,1.23296569855737,-0.933196337106622,-0.299936162910924,-1.15450273100506,-1.23296569855737,-1.04431818079193,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,3.45965771023165,2.10354268295546,-0.302641121045126,0.885467614878243,1.11167197214589,1.34580198027747,-0.947040490593238,-0.157618523517851,-0.743261430496186,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,11.870599909242,0.168260499011197,0.750319131619817,0.902430010079121,-0.772420126621509,-0.507197300592036,0.715952115610654,0.51380056463485,-0.793325290666826,0.795545676151164,-0.776112647853593,-0.0422667849200025,-1.00208791215649,1.07133045604164,-0.135549839690339,1.08714781758737,-0.251501295144843,-1.02718682967726,1.23238772066244,-2.26114222097136,-0.924903647769809,-0.924152871064208,0.61930209840539,0.306987166275694,0.0338107686035395,0.487555722974912,1.39493393583544,0.918095333680902,-0.683639056087498,-0.177824071293935,0.270486633799649,0.263540476637721,-0.978662784568634,-0.77140297527229,0.885467614878244,0.488792811702139,-0.546130993844684,1.17208222475334,-0.571582207070892,1.65643842380076,-1.30181030905735,-1.3240743074902,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,1.04431818079193,1.15450273100506,-0.810774718301778,1.07121875341158,-0.299936162910924,-1.15450273100506,0.810774718301778,-1.04431818079193,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,-0.288946913438055,-0.0374060937345639,-0.302641121045126,0.885467614878243,0.707994655610394,-0.125823078451688,-0.715952115610654,-0.918095333680837,-0.456070998883456,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1,12.6346030265693,-1.12435421828992,0.377412569975833,0.242997254540853,1.35531911490871,-0.507197300592036,1.07909099058329,0.992398978065977,1.20258353868414,1.00528871904125,0.0731979241778953,0.591879258429906,1.33646285861024,-0.86346176331678,0.535664533284607,1.08714781758737,-0.251501295144843,0.781231961533791,-0.756191470389888,0.169897979034312,0.349485659683612,0.623524828669827,1.02610155582732,0.306987166275694,0.757588825879875,1.19410236062074,0.658221042999606,-0.60285828664507,1.03962726923151,-0.177824071293935,0.270486633799649,0.263540476637721,1.23541717524988,0.738808483359377,0.885467614878244,1.1162695785684,1.34344512408007,1.17208222475334,-0.571582207070892,-0.397573368499333,0.767897911061607,0.754985888079402,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,1.04431818079193,-0.865877048253794,1.23296569855737,1.07121875341158,-0.299936162910924,0.865877048253794,-1.23296569855737,-1.04431818079193,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,-0.288946913438055,1.03306829461045,-0.302641121045126,0.885467614878243,0.514481668263854,0.544929489958272,-1.07909099058329,0.602858286645135,-1.03045186210892,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,12.2060726455302,0.425462192092914,0.569696316156951,0.300106058247867,0.646072701065301,0.391169762774562,0.0556996156604129,-0.539115944913631,1.29937731380204,0.849132272417524,-0.131232883663464,0.236353342860906,0.0191344330045251,1.23955220254887,1.18205690289001,1.08714781758737,-0.251501295144843,0.781231961533791,1.23238772066244,0.169897979034312,0.349485659683612,2.17120252840386,-0.120333278725388,0.306987166275694,0.0523691803285738,1.16272306421731,1.76329038225336,0.918095333680902,-0.683639056087498,-0.177824071293935,0.270486633799649,0.263540476637721,0.681897185295254,-0.77140297527229,0.885467614878244,0.488792811702139,0.559200177399555,0.690004161620325,-0.571582207070892,-0.397573368499333,0.767897911061607,-1.3240743074902,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,1.04431818079193,1.15450273100506,1.23296569855737,-0.933196337106622,-0.299936162910924,-1.15450273100506,-1.23296569855737,-1.04431818079193,-0.894687634711488,-2.31465787061974,0.309998787886891,-0.922965560417067,-0.288946913438055,-0.0374060937345639,-0.302641121045126,0.885467614878243,0.543516534567272,1.19087713287266,-0.0556996156604133,-0.918095333680837,0.596960583696553,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,11.7745202026587,0.168260499011197,-0.771616339657206,-0.736260691409773,0.646072701065301,-0.507197300592036,-1.33083063423509,-1.63989229580522,-0.793325290666826,-1.41689510396764,0.660332377989287,0.10890975160646,-0.228243522793198,1.15790473175468,0.677651046153985,-0.818788806759497,-0.251501295144843,0.781231961533791,-0.756191470389888,-1.04562212096852,0.986680313410323,2.17120252840386,-1.67356757070002,0.306987166275694,-0.0218644665715632,0.795111469792514,-0.815204742672058,0.157618523517916,-0.683639056087498,-0.177824071293935,-0.632290129260113,0.263540476637721,0.681897185295254,-0.77140297527229,-0.158425748542432,-0.279176684543067,-0.546130993844684,-1.23830809091173,-0.571582207070892,-0.397573368499333,-1.30181030905735,0.754985888079402,0.336501866318701,-3.28848107266298,1.65715737565025,0.324387263187496,1.04431818079193,1.15450273100506,-0.810774718301778,1.07121875341158,-0.299936162910924,-1.15450273100506,0.810774718301778,-1.04431818079193,1.1173256208531,-2.31465787061974,0.309998787886891,-0.922965560417067,-0.288946913438055,-1.10788048207958,-0.302641121045126,-0.158425748542432,-0.508901281572247,0.686818314186807,1.33083063423509,-0.157618523517851,1.64999216627656,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,11.6784399034478,2.05155143107306,-0.830615574433927,-0.358554935200733,-0.772420126621509,0.391169762774562,-1.066729634255,-1.63989229580522,-0.793325290666826,0.845998012834084,-0.361867060307602,0.142829038269901,-0.065936805651646,-0.86346176331678,-0.857954674833051,1.08714781758737,-0.251501295144843,-1.02718682967726,-0.756191470389888,-1.04562212096852,-0.924903647769809,2.17120252840386,-1.37771341984771,-1.00501215782204,-1.24208003749257,-0.944964561810673,-1.92027408192581,0.157618523517916,-0.683639056087498,-0.177824071293935,0.970734693180782,0.263540476637721,0.681897185295254,-0.77140297527229,0.885467614878244,-0.279176684543067,-0.546130993844684,1.17208222475334,-0.571582207070892,-0.397573368499333,-1.30181030905735,0.754985888079402,0.336501866318701,0.303987584187034,-0.60323625964091,0.324387263187496,-0.957234524218994,-0.865877048253794,-0.810774718301778,1.07121875341158,-0.299936162910924,0.865877048253794,0.810774718301778,0.957234524218994,-0.894687634711488,0.431881285615635,0.309998787886891,-0.922965560417067,-0.288946913438055,-1.10788048207958,-0.302641121045126,0.885467614878243,-0.637105995681251,-0.847730889299226,1.066729634255,-0.157618523517851,1.64999216627656,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
